"Hemidactylium20001","Pseudoeurycea_rex_CEA","S._marginatus_CEA","G._porph_danielsi_ABS010","P._m._diastictus_KY_71757","P._ruber_VA_KHK585","E._multiplicata_CEA","E._quad_MS_KHK192","E._tonkawae_NEW","E._lucifuga_TN_KHK698","E._longicauda_KY_KHK388","E._gutt_NC_KHK330","E._wild_cirr_E_KHK71203","E._cirrigera_D_KHK419","E._bislineata_A","E._cirrigera_C_KHK245","E._aquatica_61299","E._junaluska_KHK8.280","E._wild_cirr_J_KHK8.234","E._cirrigera_L_KHK174","E._wilderae_M_KHK8.95","P_elongatus","P_serratus","P_hoffmani","P_virginia","P_cinereus","P_shenandoah","P_electromorphus","P_richmondi","P_nettingi","P_hubrichti","P_websteri","P_wehrlei","P_punctatus","P_welleri","P_angusticlavius","P_ventralis","P_dorsalis","P_yonahlossee","P_kentucki","P_petraeus","P_metcalfi","P_jordani","P_caddoensis","P_montanus","P_amplus","P_meridianus","P_shermani","P_chattahoochee","P_cheoah","P_chlorobryonis","P_variolatus","P_teyahalee","P_cylindraceus","P_aureolus","P_glutinosus","P_mississippi","P_kiamichi","P_sequoyah","P_albagula","P_grobmani","P_kisatchie","P_savannah","P_ocmulgee","Hydromantes_shastae","EnsatinaTWR569_CEA","Aneides_aeneus","Aneides_hardii","Phaeognathus_hubritchti","D._wrighti_KHK73","D._wrighti_KHK310","D._aeneus_KHK51","D._quad_D_KHK499","D._folkertsi_KHK340","D._quad_A_KHK52","D._imitator_KHK05","D._ocoee_A_KHK01","D._ocoee_B_KHK62","D._ocoee_D_KHK53","D._ocoee_C_KHK56","D._orestes_KHK129","D._ochrophaeus_WKS05","D._welteri_KHK414","D._fuscus_B_KHK570","D._fuscus_A_RMB513","D._apalachicolae_KHK157","D._monticola_A","D._monticola_B","D._ocoee_E_KHK31","D._ocoee_F_KHK22","D._ocoee_G_RMB268","D._brimleyorum","D._carolinensis_KHK103","D._conanti_A_8399","D._santeetlah_11775","D._conanti_D_KHK227"
122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000001,122.000001,83.807053,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179052,54.179052,46.308581,46.308581,46.308581,46.308582,46.308581,46.308581,46.308581,31.188111,29.016364,29.016364,27.75655,27.75655,26.932403,10.373844,4.914246,0,19.03847,19.03847,19.03847,19.03847,19.03847,19.03847,19.03847,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287312,25.287312,25.287312,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627
122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000001,122.000001,83.807053,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179052,54.179052,46.308581,46.308581,46.308581,46.308582,46.308581,46.308581,46.308581,31.188111,29.016364,29.016364,27.75655,27.75655,26.932403,19.03847,19.03847,19.03847,0,9.971258,9.971258,10.938534,10.938534,10.938534,10.938534,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287312,25.287312,25.287312,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627
122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000001,122.000001,83.807053,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179052,54.179052,46.308581,46.308581,46.308581,46.308582,46.308581,46.308581,46.308581,31.188111,29.016364,29.016364,27.75655,27.75655,26.932403,19.03847,19.03847,19.03847,9.971258,0,8.744022,10.938534,10.938534,10.938534,10.938534,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287312,25.287312,25.287312,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627
122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000001,122.000001,83.807053,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179052,54.179052,46.308581,46.308581,46.308581,46.308582,46.308581,46.308581,46.308581,31.188111,29.016364,29.016364,27.75655,27.75655,26.932403,19.03847,19.03847,19.03847,9.971258,8.744022,0,10.938534,10.938534,10.938534,10.938534,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287312,25.287312,25.287312,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627
122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000001,122.000001,83.807053,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179052,54.179052,46.308581,46.308581,46.308581,46.308582,46.308581,46.308581,46.308581,31.188111,29.016364,29.016364,27.75655,27.75655,26.932403,19.03847,19.03847,19.03847,10.938534,10.938534,10.938534,0,2.409652,9.112316,9.112316,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287312,25.287312,25.287312,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627
122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000001,122.000001,83.807053,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179052,54.179052,46.308581,46.308581,46.308581,46.308582,46.308581,46.308581,46.308581,31.188111,29.016364,29.016364,27.75655,27.75655,26.932403,19.03847,19.03847,19.03847,10.938534,10.938534,10.938534,2.409652,0,9.112316,9.112316,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287312,25.287312,25.287312,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627
122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000001,122.000001,83.807053,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179052,54.179052,46.308581,46.308581,46.308581,46.308582,46.308581,46.308581,46.308581,31.188111,29.016364,29.016364,27.75655,27.75655,26.932403,19.03847,19.03847,19.03847,10.938534,10.938534,10.938534,9.112316,9.112316,0,4.30676,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287312,25.287312,25.287312,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627
122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000002,122.000001,122.000001,83.807053,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179051,54.179052,54.179052,46.308581,46.308581,46.308581,46.308582,46.308581,46.308581,46.308581,31.188111,29.016364,29.016364,27.75655,27.75655,26.932403,19.03847,19.03847,19.03847,10.938534,10.938534,10.938534,9.112316,9.112316,4.30676,0,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287312,25.287312,25.287312,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627
122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000002,122.000002,83.807054,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179053,54.179053,46.308582,46.308582,46.308582,46.308583,46.308582,46.308582,46.308582,31.188112,29.016365,29.016365,27.756551,27.756551,26.932404,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,0,10.169682,18.366918,18.366918,18.366918,18.366918,18.366918,18.366919,18.366919,18.366919,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273627,96.273627,96.273627,96.273627,96.273628
122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000002,122.000002,83.807054,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179053,54.179053,46.308582,46.308582,46.308582,46.308583,46.308582,46.308582,46.308582,31.188112,29.016365,29.016365,27.756551,27.756551,26.932404,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,10.169682,0,18.366918,18.366918,18.366918,18.366918,18.366918,18.366919,18.366919,18.366919,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273627,96.273627,96.273627,96.273627,96.273628
122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000002,122.000002,83.807054,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179053,54.179053,46.308582,46.308582,46.308582,46.308583,46.308582,46.308582,46.308582,31.188112,29.016365,29.016365,27.756551,27.756551,26.932404,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,18.366918,18.366918,0,8.632354,12.04241,12.04241,12.04241,12.042411,12.042411,12.042411,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273627,96.273627,96.273627,96.273627,96.273628
122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000002,122.000002,83.807054,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179053,54.179053,46.308582,46.308582,46.308582,46.308583,46.308582,46.308582,46.308582,31.188112,29.016365,29.016365,27.756551,27.756551,26.932404,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,18.366918,18.366918,8.632354,0,12.04241,12.04241,12.04241,12.042411,12.042411,12.042411,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273627,96.273627,96.273627,96.273627,96.273628
122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000002,122.000002,83.807054,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179053,54.179053,46.308582,46.308582,46.308582,46.308583,46.308582,46.308582,46.308582,31.188112,29.016365,29.016365,27.756551,27.756551,26.932404,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,18.366918,18.366918,12.04241,12.04241,0,5.926874,9.18042,9.180421,9.180421,9.180421,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273627,96.273627,96.273627,96.273627,96.273628
122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000002,122.000002,83.807054,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179053,54.179053,46.308582,46.308582,46.308582,46.308583,46.308582,46.308582,46.308582,31.188112,29.016365,29.016365,27.756551,27.756551,26.932404,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,18.366918,18.366918,12.04241,12.04241,5.926874,0,9.18042,9.180421,9.180421,9.180421,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273627,96.273627,96.273627,96.273627,96.273628
122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000003,122.000002,122.000002,83.807054,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179052,54.179053,54.179053,46.308582,46.308582,46.308582,46.308583,46.308582,46.308582,46.308582,31.188112,29.016365,29.016365,27.756551,27.756551,26.932404,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,25.287311,18.366918,18.366918,12.04241,12.04241,9.18042,9.18042,0,6.378537,6.378537,6.378537,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273627,96.273627,96.273627,96.273627,96.273628
122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000003,122.000003,83.807055,54.179053,54.179053,54.179053,54.179053,54.179053,54.179053,54.179053,54.179054,54.179054,46.308583,46.308583,46.308583,46.308584,46.308583,46.308583,46.308583,31.188113,29.016366,29.016366,27.756552,27.756552,26.932405,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,18.366919,18.366919,12.042411,12.042411,9.180421,9.180421,6.378537,0,5.57231,5.57231,96.273628,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273628,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273629,96.273629,96.273629,96.273628,96.273628,96.273628,96.273628,96.273629
122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000003,122.000003,83.807055,54.179053,54.179053,54.179053,54.179053,54.179053,54.179053,54.179053,54.179054,54.179054,46.308583,46.308583,46.308583,46.308584,46.308583,46.308583,46.308583,31.188113,29.016366,29.016366,27.756552,27.756552,26.932405,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,18.366919,18.366919,12.042411,12.042411,9.180421,9.180421,6.378537,5.57231,0,4.008524,96.273628,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273628,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273629,96.273629,96.273629,96.273628,96.273628,96.273628,96.273628,96.273629
122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000004,122.000003,122.000003,83.807055,54.179053,54.179053,54.179053,54.179053,54.179053,54.179053,54.179053,54.179054,54.179054,46.308583,46.308583,46.308583,46.308584,46.308583,46.308583,46.308583,31.188113,29.016366,29.016366,27.756552,27.756552,26.932405,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,25.287312,18.366919,18.366919,12.042411,12.042411,9.180421,9.180421,6.378537,5.57231,4.008524,0,96.273628,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273628,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273629,96.273629,96.273629,96.273628,96.273628,96.273628,96.273628,96.273629
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,0,89.469563,89.469563,89.469563,89.469564,89.469564,89.469564,89.469564,89.469563,89.469563,89.469563,89.469564,89.469564,89.469564,89.469564,89.469564,89.469564,89.469564,89.469564,89.469564,89.469564,89.469564,89.469564,89.469564,89.469565,89.469565,89.469565,89.469564,89.469564,89.469564,89.469564,89.469565
121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999998,121.999998,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273624,96.273624,96.273624,96.273625,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,89.469563,0,86.877478,86.877478,86.877479,86.877479,86.877479,86.877479,86.877478,86.877478,86.877478,86.877479,86.877479,86.877479,86.877479,86.877479,86.877479,86.877479,86.877479,86.877479,86.877479,86.877479,86.877479,86.877479,86.87748,86.87748,86.87748,86.877479,86.877479,86.877479,86.877479,86.87748
121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999998,121.999998,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273624,96.273624,96.273624,96.273625,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,89.469563,86.877478,0,60.705594,83.680665,83.680665,83.680665,83.680665,83.680664,83.680664,83.680664,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680666,83.680666,83.680666,83.680665,83.680665,83.680665,83.680665,83.680666
121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999998,121.999998,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273624,96.273624,96.273624,96.273625,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,89.469563,86.877478,60.705594,0,83.680665,83.680665,83.680665,83.680665,83.680664,83.680664,83.680664,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680665,83.680666,83.680666,83.680666,83.680665,83.680665,83.680665,83.680665,83.680666
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,0,73.811518,73.811518,73.811518,73.811517,73.811517,73.811517,73.811518,73.811518,73.811518,73.811518,73.811518,73.811518,73.811518,73.811518,73.811518,73.811518,73.811518,73.811518,73.811518,73.811519,73.811519,73.811519,73.811518,73.811518,73.811518,73.811518,73.811519
