"Hemidactylium20001","Pseudoeurycea_rex_CEA","S._marginatus_CEA","G._porph_danielsi_ABS010","P._m._diastictus_KY_71757","P._ruber_VA_KHK585","E._multiplicata_CEA","E._quad_MS_KHK192","E._tonkawae_NEW","E._lucifuga_TN_KHK698","E._longicauda_KY_KHK388","E._gutt_NC_KHK330","E._wild_cirr_E_KHK71203","E._cirrigera_D_KHK419","E._bislineata_A","E._cirrigera_C_KHK245","E._aquatica_61299","E._junaluska_KHK8.280","E._wild_cirr_J_KHK8.234","E._cirrigera_L_KHK174","E._wilderae_M_KHK8.95","P_elongatus","P_serratus","P_hoffmani","P_virginia","P_cinereus","P_shenandoah","P_electromorphus","P_richmondi","P_nettingi","P_hubrichti","P_websteri","P_wehrlei","P_punctatus","P_welleri","P_angusticlavius","P_ventralis","P_dorsalis","P_yonahlossee","P_kentucki","P_petraeus","P_metcalfi","P_jordani","P_caddoensis","P_montanus","P_amplus","P_meridianus","P_shermani","P_chattahoochee","P_cheoah","P_chlorobryonis","P_variolatus","P_teyahalee","P_cylindraceus","P_aureolus","P_glutinosus","P_mississippi","P_kiamichi","P_sequoyah","P_albagula","P_grobmani","P_kisatchie","P_savannah","P_ocmulgee","Hydromantes_shastae","EnsatinaTWR569_CEA","Aneides_aeneus","Aneides_hardii","Phaeognathus_hubritchti","D._wrighti_KHK73","D._wrighti_KHK310","D._aeneus_KHK51","D._quad_D_KHK499","D._folkertsi_KHK340","D._quad_A_KHK52","D._imitator_KHK05","D._ocoee_A_KHK01","D._ocoee_B_KHK62","D._ocoee_D_KHK53","D._ocoee_C_KHK56","D._orestes_KHK129","D._ochrophaeus_WKS05","D._welteri_KHK414","D._fuscus_B_KHK570","D._fuscus_A_RMB513","D._apalachicolae_KHK157","D._monticola_A","D._monticola_B","D._ocoee_E_KHK31","D._ocoee_F_KHK22","D._ocoee_G_RMB268","D._brimleyorum","D._carolinensis_KHK103","D._conanti_A_8399","D._santeetlah_11775","D._conanti_D_KHK227"
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,0,14.43047,55.928484,55.928483,55.928483,55.928483,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928485,55.928485,55.928485,55.928484,55.928484,55.928484,55.928484,55.928485
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,14.43047,0,55.928484,55.928483,55.928483,55.928483,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928484,55.928485,55.928485,55.928485,55.928484,55.928484,55.928484,55.928484,55.928485
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,0,39.773055,39.773055,39.773055,39.773056,39.773056,39.773056,39.773056,39.773056,39.773056,39.773056,39.773056,39.773056,39.773056,39.773056,39.773056,39.773056,39.773057,39.773057,39.773057,39.773056,39.773056,39.773056,39.773056,39.773057
121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999998,121.999998,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273624,96.273624,96.273624,96.273625,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,89.469563,86.877478,83.680664,83.680664,73.811517,55.928483,55.928483,39.773055,0,32.397454,32.397454,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424582,36.424582,36.424582,36.424581,36.424581,36.424581,36.424581,36.424582
121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999998,121.999998,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273624,96.273624,96.273624,96.273625,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,89.469563,86.877478,83.680664,83.680664,73.811517,55.928483,55.928483,39.773055,32.397454,0,25.541754,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424582,36.424582,36.424582,36.424581,36.424581,36.424581,36.424581,36.424582
121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999999,121.999998,121.999998,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273624,96.273624,96.273624,96.273625,96.273624,96.273624,96.273624,96.273624,96.273625,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,89.469563,86.877478,83.680664,83.680664,73.811517,55.928483,55.928483,39.773055,32.397454,25.541754,0,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424581,36.424582,36.424582,36.424582,36.424581,36.424581,36.424581,36.424581,36.424582
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,0,31.178652,31.178652,31.178652,31.178652,31.178652,31.178652,31.178652,31.178652,31.178652,31.178652,31.178652,31.178652,31.178653,31.178653,31.178653,31.178652,31.178652,31.178652,31.178652,31.178653
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,0,23.889002,23.889002,23.889002,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509249,28.509249,28.509249,28.509248,28.509248,28.509248,28.509248,28.509249
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,23.889002,0,21.342338,21.342338,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509249,28.509249,28.509249,28.509248,28.509248,28.509248,28.509248,28.509249
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,23.889002,21.342338,0,12.542582,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509249,28.509249,28.509249,28.509248,28.509248,28.509248,28.509248,28.509249
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,23.889002,21.342338,12.542582,0,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509248,28.509249,28.509249,28.509249,28.509248,28.509248,28.509248,28.509248,28.509249
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,0,7.665642,20.617056,20.617056,20.617056,25.930028,25.930028,25.930028,25.930029,25.930029,25.930029,25.930028,25.930028,25.930028,25.930028,25.930029
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,7.665642,0,20.617056,20.617056,20.617056,25.930028,25.930028,25.930028,25.930029,25.930029,25.930029,25.930028,25.930028,25.930028,25.930028,25.930029
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,20.617056,20.617056,0,17.53211,17.53211,25.930028,25.930028,25.930028,25.930029,25.930029,25.930029,25.930028,25.930028,25.930028,25.930028,25.930029
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,20.617056,20.617056,17.53211,0,11.842448,25.930028,25.930028,25.930028,25.930029,25.930029,25.930029,25.930028,25.930028,25.930028,25.930028,25.930029
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,20.617056,20.617056,17.53211,11.842448,0,25.930028,25.930028,25.930028,25.930029,25.930029,25.930029,25.930028,25.930028,25.930028,25.930028,25.930029
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,25.930028,25.930028,25.930028,25.930028,25.930028,0,17.320458,17.320458,17.320459,17.320459,17.320459,22.55383,22.55383,22.55383,22.55383,22.553831
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,25.930028,25.930028,25.930028,25.930028,25.930028,17.320458,0,4.186166,15.407667,15.407667,15.407667,22.55383,22.55383,22.55383,22.55383,22.553831
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,25.930028,25.930028,25.930028,25.930028,25.930028,17.320458,4.186166,0,15.407667,15.407667,15.407667,22.55383,22.55383,22.55383,22.55383,22.553831
122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122,122,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273628,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273629,96.273629,96.273629,89.469565,86.87748,83.680666,83.680666,73.811519,55.928485,55.928485,39.773057,36.424582,36.424582,36.424582,31.178653,28.509249,28.509249,28.509249,28.509249,25.930029,25.930029,25.930029,25.930029,25.930029,17.320459,15.407667,15.407667,0,14.352152,14.352152,22.553831,22.553831,22.553831,22.553831,22.553832
122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122,122,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273628,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273629,96.273629,96.273629,89.469565,86.87748,83.680666,83.680666,73.811519,55.928485,55.928485,39.773057,36.424582,36.424582,36.424582,31.178653,28.509249,28.509249,28.509249,28.509249,25.930029,25.930029,25.930029,25.930029,25.930029,17.320459,15.407667,15.407667,14.352152,0,11.415354,22.553831,22.553831,22.553831,22.553831,22.553832
122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122,122,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273628,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273629,96.273629,96.273629,89.469565,86.87748,83.680666,83.680666,73.811519,55.928485,55.928485,39.773057,36.424582,36.424582,36.424582,31.178653,28.509249,28.509249,28.509249,28.509249,25.930029,25.930029,25.930029,25.930029,25.930029,17.320459,15.407667,15.407667,14.352152,11.415354,0,22.553831,22.553831,22.553831,22.553831,22.553832
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,25.930028,25.930028,25.930028,25.930028,25.930028,22.55383,22.55383,22.55383,22.553831,22.553831,22.553831,0,14.712578,19.84694,19.84694,19.846941
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,25.930028,25.930028,25.930028,25.930028,25.930028,22.55383,22.55383,22.55383,22.553831,22.553831,22.553831,14.712578,0,19.84694,19.84694,19.846941
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,25.930028,25.930028,25.930028,25.930028,25.930028,22.55383,22.55383,22.55383,22.553831,22.553831,22.553831,19.84694,19.84694,0,11.48679,11.486791
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,121.999999,121.999999,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273625,96.273625,96.273625,96.273626,96.273625,96.273625,96.273625,96.273625,96.273626,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,89.469564,86.877479,83.680665,83.680665,73.811518,55.928484,55.928484,39.773056,36.424581,36.424581,36.424581,31.178652,28.509248,28.509248,28.509248,28.509248,25.930028,25.930028,25.930028,25.930028,25.930028,22.55383,22.55383,22.55383,22.553831,22.553831,22.553831,19.84694,19.84694,11.48679,0,10.223099
122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122.000001,122,122,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273626,96.273626,96.273626,96.273627,96.273626,96.273626,96.273626,96.273626,96.273627,96.273627,96.273627,96.273627,96.273628,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273627,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273628,96.273629,96.273629,96.273629,89.469565,86.87748,83.680666,83.680666,73.811519,55.928485,55.928485,39.773057,36.424582,36.424582,36.424582,31.178653,28.509249,28.509249,28.509249,28.509249,25.930029,25.930029,25.930029,25.930029,25.930029,22.553831,22.553831,22.553831,22.553832,22.553832,22.553832,19.846941,19.846941,11.486791,10.223099,0
